,lat,lat_long_deg,climate_zone,long,station_name,wmo_code
675,43.83390,N 43° 50.03'   W 111° 48.27',6A,-111.8045,USA ID Rexburg-Madison.County.AP.726818 US.Normals.2006-2020,726818
676,44.17080,N 44° 10.25'   W 114° 55.63',7,-114.9272,USA ID Stanley.Ranger.Station.726824 US.Normals.2006-2020,726824
677,42.48190,N 42° 28.91'   W 114° 29.21',5B,-114.4869,USA ID Twin.Falls-Magic.Valley.Rgnl.AP-Joslin.Field.725866 US.Normals.2006-2020,725866
678,41.77000,N 41° 46.20'   W 88° 28.88',5A,-88.48140,USA IL Aurora.Muni.AP.744655 US.Normals.2006-2020,744655
679,38.52000,N 38° 31.20'   W 89° 50.80',4A,-89.84670,USA IL Belleville-Scott.AFB-MidAmerica.St.Louis.AP.724338 US.Normals.1981-2010,724338
680,38.52000,N 38° 31.20'   W 89° 50.80',4A,-89.84670,USA IL Belleville-Scott.AFB-MidAmerica.St.Louis.AP.724338 US.Normals.1991-2020,724338
681,38.52000,N 38° 31.20'   W 89° 50.80',4A,-89.84670,USA IL Belleville-Scott.AFB-MidAmerica.St.Louis.AP.724338 US.Normals.2006-2020,724338
682,40.05280,N 40° 3.17'   W 88° 22.37',5A,-88.37280,USA IL Bondville.SURFRAD.724360 US.Normals.2006-2020,724360
683,38.57140,N 38° 34.28'   W 90° 9.43',4A,-90.15720,USA IL Cahokia-St.Louis.Downtown.AP.725314 US.Normals.2006-2020,725314
684,37.77970,N 37° 46.78'   W 89° 14.98',4A,-89.24970,USA IL Carbondale-Southern.Illinois.AP.724336 US.Normals.2006-2020,724336
685,40.03970,N 40° 2.38'   W 88° 16.67',5A,-88.27780,USA IL Champaign-Univ.of.IL.Willard.AP.725315 US.Normals.2006-2020,725315
686,42.12080,N 42° 7.25'   W 87° 54.28',5A,-87.90470,USA IL Chigago.Exec.AP.744665 US.Normals.2006-2020,744665
687,41.78610,N 41° 47.17'   W 87° 45.13',5A,-87.75220,USA IL Chicago.Midway.Intl.AP.725340 US.Normals.1981-2010,725340
688,41.78610,N 41° 47.17'   W 87° 45.13',5A,-87.75220,USA IL Chicago.Midway.Intl.AP.725340 US.Normals.1991-2020,725340
689,41.78610,N 41° 47.17'   W 87° 45.13',5A,-87.75220,USA IL Chicago.Midway.Intl.AP.725340 US.Normals.2006-2020,725340
690,41.99500,N 41° 59.70'   W 87° 56.02',5A,-87.93360,USA IL Chicago.OHare.Intl.AP.725300 US.Normals.1981-2010,725300
691,41.99500,N 41° 59.70'   W 87° 56.02',5A,-87.93360,USA IL Chicago.OHare.Intl.AP.725300 US.Normals.1991-2020,725300
692,41.99500,N 41° 59.70'   W 87° 56.02',5A,-87.93360,USA IL Chicago.OHare.Intl.AP.725300 US.Normals.2006-2020,725300
693,39.83440,N 39° 50.06'   W 88° 51.94',4A,-88.86560,USA IL Decatur.AP.725316 US.Normals.1981-2010,725316
694,39.83440,N 39° 50.06'   W 88° 51.94',4A,-88.86560,USA IL Decatur.AP.725316 US.Normals.1991-2020,725316
695,39.83440,N 39° 50.06'   W 88° 51.94',4A,-88.86560,USA IL Decatur.AP.725316 US.Normals.2006-2020,725316
696,41.91440,N 41° 54.86'   W 88° 14.78',5A,-88.24640,USA IL Du.Page.AP.725305 US.Normals.1981-2010,725305
697,41.91440,N 41° 54.86'   W 88° 14.78',5A,-88.24640,USA IL Du.Page.AP.725305 US.Normals.1991-2020,725305
698,41.91440,N 41° 54.86'   W 88° 14.78',5A,-88.24640,USA IL Du.Page.AP.725305 US.Normals.2006-2020,725305
699,38.76420,N 38° 45.85'   W 87° 36.34',4A,-87.60560,USA IL Lawrenceville.Vincennes.Intl.AP.725342 US.Normals.2006-2020,725342
700,39.47810,N 39° 28.69'   W 88° 16.82',4A,-88.28030,USA IL Mattoon-Coles.County.Meml.AP.725317 US.Normals.2006-2020,725317
701,41.46530,N 41° 27.92'   W 90° 31.40',5A,-90.52330,USA IL Moline-Quad.City.Intl.AP.725440 US.Normals.1981-2010,725440
702,41.46530,N 41° 27.92'   W 90° 31.40',5A,-90.52330,USA IL Moline-Quad.City.Intl.AP.725440 US.Normals.1991-2020,725440
703,41.46530,N 41° 27.92'   W 90° 31.40',5A,-90.52330,USA IL Moline-Quad.City.Intl.AP.725440 US.Normals.2006-2020,725440
704,41.84310,N 41° 50.59'   W 88° 51.08',5A,-88.85140,USA IL Northern.Illinois.Agronomy.Research.Center.724970 US.Normals.2006-2020,724970
705,40.66750,N 40° 40.05'   W 89° 41.03',5A,-89.68390,USA IL Peoria-Downing.Peoria.Intl.AP.725320 US.Normals.1981-2010,725320
706,40.66750,N 40° 40.05'   W 89° 41.03',5A,-89.68390,USA IL Peoria-Downing.Peoria.Intl.AP.725320 US.Normals.1991-2020,725320
707,40.66750,N 40° 40.05'   W 89° 41.03',5A,-89.68390,USA IL Peoria-Downing.Peoria.Intl.AP.725320 US.Normals.2006-2020,725320
708,39.93690,N 39° 56.21'   W 91° 11.51',5A,-91.19190,USA IL Quincy.Rgnl.AP-Baldwin.Field.724430 US.Normals.1981-2010,724430
709,39.93690,N 39° 56.21'   W 91° 11.51',5A,-91.19190,USA IL Quincy.Rgnl.AP-Baldwin.Field.724430 US.Normals.2006-2020,724430
710,42.19280,N 42° 11.57'   W 89° 5.59',5A,-89.09310,USA IL Rockford-Chicago.Rockford.Intl.AP.725430 US.Normals.1981-2010,725430
711,42.19280,N 42° 11.57'   W 89° 5.59',5A,-89.09310,USA IL Rockford-Chicago.Rockford.Intl.AP.725430 US.Normals.1991-2020,725430
712,42.19280,N 42° 11.57'   W 89° 5.59',5A,-89.09310,USA IL Rockford-Chicago.Rockford.Intl.AP.725430 US.Normals.2006-2020,725430
713,39.84470,N 39° 50.68'   W 89° 41.03',4A,-89.68390,USA IL Springfield-Lincoln.Capital.AP.724390 US.Normals.1981-2010,724390
714,39.84470,N 39° 50.68'   W 89° 41.03',4A,-89.68390,USA IL Springfield-Lincoln.Capital.AP.724390 US.Normals.1991-2020,724390
715,39.84470,N 39° 50.68'   W 89° 41.03',4A,-89.68390,USA IL Springfield-Lincoln.Capital.AP.724390 US.Normals.2006-2020,724390
716,42.41670,N 42° 25.00'   W 87° 52.00',5A,-87.86670,USA IL Waukegan.Natl.AP.725347 US.Normals.2006-2020,725347
717,38.88830,N 38° 53.30'   W 86° 34.25',4A,-86.57080,USA IN Bedford-FPAC.Feldun.Purdue.Agriculture.Center.724310 US.Normals.2006-2020,724310
718,39.13330,N 39° 8.00'   W 86° 37.00',4A,-86.61670,USA IN Bloomington-Monroe.County.AP.724375 US.Normals.2006-2020,724375
719,38.04420,N 38° 2.65'   W 87° 31.24',4A,-87.52060,USA IN Evansville.Rgnl.AP.724320 US.Normals.1981-2010,724320
720,38.04420,N 38° 2.65'   W 87° 31.24',4A,-87.52060,USA IN Evansville.Rgnl.AP.724320 US.Normals.1991-2020,724320
721,38.04420,N 38° 2.65'   W 87° 31.24',4A,-87.52060,USA IN Evansville.Rgnl.AP.724320 US.Normals.2006-2020,724320
722,40.97060,N 40° 58.24'   W 85° 12.38',5A,-85.20640,USA IN Fort.Wayne.Intl.AP.725330 US.Normals.1991-2020,725330
723,41.52720,N 41° 31.63'   W 85° 47.53',5A,-85.79220,USA IN Goshen.Muni.AP.724388 US.Normals.2006-2020,724388
724,40.65000,N 40° 39.00'   W 86° 9.00',5A,-86.15000,USA IN Grissom.ARB.725335 US.Normals.2006-2020,725335
725,39.82500,N 39° 49.50'   W 86° 17.75',4A,-86.29580,USA IN Indianapolis-Eagle.Creek.AP.724384 US.Normals.2006-2020,724384
726,39.70750,N 39° 42.45'   W 86° 16.82',4A,-86.28030,USA IN Indianapolis.Intl.AP.724380 US.Normals.1981-2010,724380
727,39.70750,N 39° 42.45'   W 86° 16.82',4A,-86.28030,USA IN Indianapolis.Intl.AP.724380 US.Normals.1991-2020,724380
728,39.70750,N 39° 42.45'   W 86° 16.82',4A,-86.28030,USA IN Indianapolis.Intl.AP.724380 US.Normals.2006-2020,724380
729,40.41220,N 40° 24.73'   W 86° 56.21',5A,-86.93690,USA IN Lafayette-Purdue.Univ.AP.724386 US.Normals.1981-2010,724386
730,40.41220,N 40° 24.73'   W 86° 56.21',5A,-86.93690,USA IN Lafayette-Purdue.Univ.AP.724386 US.Normals.1991-2020,724386
731,40.41220,N 40° 24.73'   W 86° 56.21',5A,-86.93690,USA IN Lafayette-Purdue.Univ.AP.724386 US.Normals.2006-2020,724386
732,40.23420,N 40° 14.05'   W 85° 23.62',5A,-85.39360,USA IN Muncie-Delaware.County.Rgnl.AP-Johnson.Field.725336 US.Normals.2006-2020,725336
733,39.57810,N 39° 34.69'   W 85° 48.20',4A,-85.80330,USA IN Shelbyville.Muni.AP.724356 US.Normals.2006-2020,724356
734,41.70720,N 41° 42.43'   W 86° 18.98',5A,-86.31640,USA IN South.Bend.Intl.AP.725350 US.Normals.1981-2010,725350
735,41.70720,N 41° 42.43'   W 86° 18.98',5A,-86.31640,USA IN South.Bend.Intl.AP.725350 US.Normals.1991-2020,725350
736,41.70720,N 41° 42.43'   W 86° 18.98',5A,-86.31640,USA IN South.Bend.Intl.AP.725350 US.Normals.2006-2020,725350
737,39.45190,N 39° 27.11'   W 87° 18.53',4A,-87.30890,USA IN Terre.Haute.Intl.AP-Hulman.Field.ANGB.724373 US.Normals.2006-2020,724373
738,41.45250,N 41° 27.15'   W 87° 0.35',5A,-87.00580,USA IN Valparaiso-Porter.County.Rgnl.AP.725327 US.Normals.2006-2020,725327
739,37.67030,N 37° 40.22'   W 95° 29.05',4A,-95.48420,USA KS Chanute.Johnson.AP.724507 US.Normals.2006-2020,724507
740,37.09110,N 37° 5.47'   W 95° 33.98',4A,-95.56640,USA KS Coffeyville.Muni.AP.724519 US.Normals.2006-2020,724519
741,39.55140,N 39° 33.08'   W 97° 39.05',4A,-97.65080,USA KS Concordia-Blosser.Muni.AP.724580 US.Normals.1981-2010,724580
742,39.55140,N 39° 33.08'   W 97° 39.05',4A,-97.65080,USA KS Concordia-Blosser.Muni.AP.724580 US.Normals.1991-2020,724580
743,39.55140,N 39° 33.08'   W 97° 39.05',4A,-97.65080,USA KS Concordia-Blosser.Muni.AP.724580 US.Normals.2006-2020,724580
744,37.76080,N 37° 45.65'   W 99° 58.10',4A,-99.96830,USA KS Dodge.City.Rgnl.AP.724510 US.Normals.1981-2010,724510
745,37.76080,N 37° 45.65'   W 99° 58.10',4A,-99.96830,USA KS Dodge.City.Rgnl.AP.724510 US.Normals.1991-2020,724510
746,37.76080,N 37° 45.65'   W 99° 58.10',4A,-99.96830,USA KS Dodge.City.Rgnl.AP.724510 US.Normals.2006-2020,724510
747,38.33060,N 38° 19.84'   W 96° 11.38',4A,-96.18970,USA KS Emporia.Muni.AP.724556 US.Normals.2006-2020,724556
748,39.05000,N 39° 3.00'   W 96° 46.00',4A,-96.76670,USA KS Ft.Riley-Marshall.AAF.724550 US.Normals.2006-2020,724550
749,37.92720,N 37° 55.63'   W 100° 43.48',4B,-100.7247,USA KS Garden.City.Rgnl.AP.724515 US.Normals.1981-2010,724515
750,37.92720,N 37° 55.63'   W 100° 43.48',4B,-100.7247,USA KS Garden.City.Rgnl.AP.724515 US.Normals.1991-2020,724515
751,37.92720,N 37° 55.63'   W 100° 43.48',4B,-100.7247,USA KS Garden.City.Rgnl.AP.724515 US.Normals.2006-2020,724515
752,39.36690,N 39° 22.01'   W 101° 42.00',5B,-101.7000,USA KS Goodland.Muni.AP-Renner.Field.724650 US.Normals.1991-2020,724650
753,39.37560,N 39° 22.54'   W 99° 49.78',4A,-99.82970,USA KS Hill.City.Muni.AP.724655 US.Normals.2006-2020,724655
754,38.06530,N 38° 3.92'   W 97° 51.64',4A,-97.86060,USA KS Hutchinson.Muni.AP.724506 US.Normals.2006-2020,724506
755,39.00830,N 39° 0.50'   W 95° 12.70',4A,-95.21170,USA KS Lawrence.Muni.AP.724508 US.Normals.2006-2020,724508
756,39.10280,N 39° 6.17'   W 96° 36.58',4A,-96.60970,USA KS Manhattan-Konza.Prairie.Biological.Station.724540 US.Normals.2006-2020,724540
757,39.13530,N 39° 8.12'   W 96° 40.67',4A,-96.67780,USA KS Manhattan.Rgnl.AP.724555 US.Normals.2006-2020,724555
758,37.28390,N 37° 17.03'   W 98° 33.17',4A,-98.55280,USA KS Medicine.Lodge-Barber.State.Fishing.Lake.and.Wildlife.Area.724520 US.Normals.1991-2020,724520
759,37.28390,N 37° 17.03'   W 98° 33.17',4A,-98.55280,USA KS Medicine.Lodge-Barber.State.Fishing.Lake.and.Wildlife.Area.724520 US.Normals.2006-2020,724520
760,38.87000,N 38° 52.20'   W 100° 57.77',4B,-100.9628,USA KS Oakley.19.SSW.724570 US.Normals.2006-2020,724570
761,38.85000,N 38° 51.00'   W 94° 44.35',4A,-94.73920,USA KS Olathe-Johnson.County.Exec.AP.724468 US.Normals.2006-2020,724468
762,38.83170,N 38° 49.90'   W 94° 53.38',4A,-94.88970,USA KS Olathe-New.Century.AirCenter.724475 US.Normals.2006-2020,724475
763,37.32780,N 37° 19.67'   W 95° 30.25',4A,-95.50420,USA KS Parsons.Tri-City.AP.745431 US.Normals.2006-2020,745431
764,38.87610,N 38° 52.57'   W 98° 48.55',4A,-98.80920,USA KS Russell.Muni.AP.724585 US.Normals.1981-2010,724585
765,38.87610,N 38° 52.57'   W 98° 48.55',4A,-98.80920,USA KS Russell.Muni.AP.724585 US.Normals.1991-2020,724585
766,38.87610,N 38° 52.57'   W 98° 48.55',4A,-98.80920,USA KS Russell.Muni.AP.724585 US.Normals.2006-2020,724585
767,38.80000,N 38° 48.00'   W 97° 39.00',4A,-97.65000,USA KS Salina.Rgnl.AP.724586 US.Normals.1981-2010,724586
768,38.80000,N 38° 48.00'   W 97° 39.00',4A,-97.65000,USA KS Salina.Rgnl.AP.724586 US.Normals.1991-2020,724586
769,38.80000,N 38° 48.00'   W 97° 39.00',4A,-97.65000,USA KS Salina.Rgnl.AP.724586 US.Normals.2006-2020,724586
770,39.07250,N 39° 4.35'   W 95° 37.57',4A,-95.62610,USA KS Topeka-Billard.Muni.AP.724560 US.Normals.1981-2010,724560
771,39.07250,N 39° 4.35'   W 95° 37.57',4A,-95.62610,USA KS Topeka-Billard.Muni.AP.724560 US.Normals.1991-2020,724560
772,39.07250,N 39° 4.35'   W 95° 37.57',4A,-95.62610,USA KS Topeka-Billard.Muni.AP.724560 US.Normals.2006-2020,724560
773,38.95030,N 38° 57.02'   W 95° 39.83',4A,-95.66390,USA KS Topeka.Rgnl.AP-Forbes.ANGB.724565 US.Normals.1991-2020,724565
774,38.95030,N 38° 57.02'   W 95° 39.83',4A,-95.66390,USA KS Topeka.Rgnl.AP-Forbes.ANGB.724565 US.Normals.2006-2020,724565
775,37.74610,N 37° 44.77'   W 97° 13.27',4A,-97.22110,USA KS Wichita-Jabara.AP.724504 US.Normals.2006-2020,724504
776,37.61670,N 37° 37.00'   W 97° 16.00',4A,-97.26670,USA KS Wichita-McConnell.AFB.724505 US.Normals.1981-2010,724505
777,37.61670,N 37° 37.00'   W 97° 16.00',4A,-97.26670,USA KS Wichita-McConnell.AFB.724505 US.Normals.1991-2020,724505
778,37.61670,N 37° 37.00'   W 97° 16.00',4A,-97.26670,USA KS Wichita-McConnell.AFB.724505 US.Normals.2006-2020,724505
779,37.65440,N 37° 39.26'   W 97° 26.55',4A,-97.44250,USA KS Wichita.Eisenhower.Natl.AP.724500 US.Normals.1981-2010,724500
780,37.65440,N 37° 39.26'   W 97° 26.55',4A,-97.44250,USA KS Wichita.Eisenhower.Natl.AP.724500 US.Normals.1991-2020,724500
781,37.65440,N 37° 39.26'   W 97° 26.55',4A,-97.44250,USA KS Wichita.Eisenhower.Natl.AP.724500 US.Normals.2006-2020,724500
782,37.16810,N 37° 10.09'   W 97° 2.21',4A,-97.03690,USA KS Winfield-Strother.Field.AP.724502 US.Normals.2006-2020,724502
783,37.25030,N 37° 15.02'   W 86° 13.95',4A,-86.23250,USA KY Bowling.Green-Mammoth.Cave.Natl.Park.724130 US.Normals.2006-2020,724130
784,36.96470,N 36° 57.88'   W 86° 25.43',4A,-86.42390,USA KY Bowling.Green-Warren.County.Rgnl.AP.746716 US.Normals.1981-2010,746716
785,36.96470,N 36° 57.88'   W 86° 25.43',4A,-86.42390,USA KY Bowling.Green-Warren.County.Rgnl.AP.746716 US.Normals.1991-2020,746716
786,36.96470,N 36° 57.88'   W 86° 25.43',4A,-86.42390,USA KY Bowling.Green-Warren.County.Rgnl.AP.746716 US.Normals.2006-2020,746716
787,39.04310,N 39° 2.59'   W 84° 40.30',4A,-84.67170,USA KY Cincinnati-Northern.Kentucky.Intl.AP.724210 US.Normals.1981-2010,724210
788,39.04310,N 39° 2.59'   W 84° 40.30',4A,-84.67170,USA KY Cincinnati-Northern.Kentucky.Intl.AP.724210 US.Normals.1991-2020,724210
789,39.04310,N 39° 2.59'   W 84° 40.30',4A,-84.67170,USA KY Cincinnati-Northern.Kentucky.Intl.AP.724210 US.Normals.2006-2020,724210
790,36.66670,N 36° 40.00'   W 87° 29.00',4A,-87.48330,USA KY Fort.Campbell-Campbell.AAF.746710 US.Normals.1981-2010,746710
791,36.66670,N 36° 40.00'   W 87° 29.00',4A,-87.48330,USA KY Fort.Campbell-Campbell.AAF.746710 US.Normals.1991-2020,746710
792,36.66670,N 36° 40.00'   W 87° 29.00',4A,-87.48330,USA KY Fort.Campbell-Campbell.AAF.746710 US.Normals.2006-2020,746710
793,37.90000,N 37° 54.00'   W 85° 58.00',4A,-85.96670,USA KY Fort.Knox-Godman.AAF.724240 US.Normals.1981-2010,724240
794,37.90000,N 37° 54.00'   W 85° 58.00',4A,-85.96670,USA KY Fort.Knox-Godman.AAF.724240 US.Normals.1991-2020,724240
795,37.90000,N 37° 54.00'   W 85° 58.00',4A,-85.96670,USA KY Fort.Knox-Godman.AAF.724240 US.Normals.2006-2020,724240
796,38.18470,N 38° 11.08'   W 84° 54.20',4A,-84.90330,USA KY Frankfort-Capital.City.AP.724233 US.Normals.2006-2020,724233
797,38.04080,N 38° 2.45'   W 84° 36.35',4A,-84.60580,USA KY Lexington-Blue.Grass.AP.724220 US.Normals.1981-2010,724220
798,38.04080,N 38° 2.45'   W 84° 36.35',4A,-84.60580,USA KY Lexington-Blue.Grass.AP.724220 US.Normals.1991-2020,724220
799,38.04080,N 38° 2.45'   W 84° 36.35',4A,-84.60580,USA KY Lexington-Blue.Grass.AP.724220 US.Normals.2006-2020,724220
800,37.08720,N 37° 5.23'   W 84° 4.61',4A,-84.07690,USA KY London-Corbin.AP-Magee.Field.724243 US.Normals.2006-2020,724243
801,38.22810,N 38° 13.69'   W 85° 39.82',4A,-85.66360,USA KY Louisville-Bowman.Field.AP.724235 US.Normals.1981-2010,724235
802,38.22810,N 38° 13.69'   W 85° 39.82',4A,-85.66360,USA KY Louisville-Bowman.Field.AP.724235 US.Normals.1991-2020,724235
803,38.22810,N 38° 13.69'   W 85° 39.82',4A,-85.66360,USA KY Louisville-Bowman.Field.AP.724235 US.Normals.2006-2020,724235
804,38.18110,N 38° 10.87'   W 85° 44.35',4A,-85.73920,USA KY Louisville.Intl.AP.724230 US.Normals.1981-2010,724230
805,38.18110,N 38° 10.87'   W 85° 44.35',4A,-85.73920,USA KY Louisville.Intl.AP.724230 US.Normals.1991-2020,724230
806,38.18110,N 38° 10.87'   W 85° 44.35',4A,-85.73920,USA KY Louisville.Intl.AP.724230 US.Normals.2006-2020,724230
807,37.06830,N 37° 4.10'   W 88° 46.31',4A,-88.77190,USA KY Paducah-Barkley.Rgnl.AP.724350 US.Normals.1981-2010,724350
808,37.06830,N 37° 4.10'   W 88° 46.31',4A,-88.77190,USA KY Paducah-Barkley.Rgnl.AP.724350 US.Normals.1991-2020,724350
809,37.06830,N 37° 4.10'   W 88° 46.31',4A,-88.77190,USA KY Paducah-Barkley.Rgnl.AP.724350 US.Normals.2006-2020,724350
810,38.09440,N 38° 5.66'   W 84° 44.78',4A,-84.74640,USA KY Versailles-Univ.Kentucky-Woodford.County.Site.724300 US.Normals.2006-2020,724300
811,31.39280,N 31° 23.57'   W 92° 17.74',2A,-92.29560,USA LA Alexandria-Esler.Rgnl.AP.722487 US.Normals.2006-2020,722487
812,31.33470,N 31° 20.08'   W 92° 33.52',2A,-92.55860,USA LA Alexandria.Intl.AP.747540 US.Normals.2006-2020,747540
813,29.33310,N 29° 19.99'   W 89° 24.45',2A,-89.40750,USA LA Boothville.722320 US.Normals.2006-2020,722320
814,31.40000,N 31° 24.00'   W 93° 17.00',2A,-93.28330,USA LA Ft.Polk-Peason.Ridge.Range.722820 US.Normals.2006-2020,722820
815,31.05000,N 31° 3.00'   W 93° 11.00',2A,-93.18330,USA LA Ft.Polk-Polk.AAF.722390 US.Normals.1981-2010,722390
816,31.05000,N 31° 3.00'   W 93° 11.00',2A,-93.18330,USA LA Ft.Polk-Polk.AAF.722390 US.Normals.1991-2020,722390
817,31.05000,N 31° 3.00'   W 93° 11.00',2A,-93.18330,USA LA Ft.Polk-Polk.AAF.722390 US.Normals.2006-2020,722390
818,30.20500,N 30° 12.30'   W 91° 59.25',2A,-91.98750,USA LA Lafayette.Rgnl.AP.722405 US.Normals.1981-2010,722405
819,30.20500,N 30° 12.30'   W 91° 59.25',2A,-91.98750,USA LA Lafayette.Rgnl.AP.722405 US.Normals.1991-2020,722405
820,30.20500,N 30° 12.30'   W 91° 59.25',2A,-91.98750,USA LA Lafayette.Rgnl.AP.722405 US.Normals.2006-2020,722405
821,30.12500,N 30° 7.50'   W 93° 12.95',2A,-93.21580,USA LA Lake.Charles.Rgnl.AP.722400 US.Normals.1981-2010,722400
822,30.12500,N 30° 7.50'   W 93° 12.95',2A,-93.21580,USA LA Lake.Charles.Rgnl.AP.722400 US.Normals.1991-2020,722400
823,30.12500,N 30° 7.50'   W 93° 12.95',2A,-93.21580,USA LA Lake.Charles.Rgnl.AP.722400 US.Normals.2006-2020,722400
824,32.51560,N 32° 30.94'   W 92° 2.44',2A,-92.04060,USA LA Monroe.Rgnl.AP.722486 US.Normals.1981-2010,722486
825,32.51560,N 32° 30.94'   W 92° 2.44',2A,-92.04060,USA LA Monroe.Rgnl.AP.722486 US.Normals.1991-2020,722486
826,32.51560,N 32° 30.94'   W 92° 2.44',2A,-92.04060,USA LA Monroe.Rgnl.AP.722486 US.Normals.2006-2020,722486
827,30.03750,N 30° 2.25'   W 91° 53.03',2A,-91.88390,USA LA New.Iberia-Acadiana.Rgnl.AP.722314 US.Normals.2006-2020,722314
828,29.99330,N 29° 59.60'   W 90° 15.07',2A,-90.25110,USA LA New.Orleans-Armstrong.Intl.AP.722310 US.Normals.1981-2010,722310
829,29.99330,N 29° 59.60'   W 90° 15.07',2A,-90.25110,USA LA New.Orleans-Armstrong.Intl.AP.722310 US.Normals.1991-2020,722310
830,29.99330,N 29° 59.60'   W 90° 15.07',2A,-90.25110,USA LA New.Orleans-Armstrong.Intl.AP.722310 US.Normals.2006-2020,722310
831,30.04940,N 30° 2.96'   W 90° 1.73',2A,-90.02890,USA LA New.Orleans-Lakefront.AP.722315 US.Normals.1991-2020,722315
832,30.04940,N 30° 2.96'   W 90° 1.73',2A,-90.02890,USA LA New.Orleans-Lakefront.AP.722315 US.Normals.2006-2020,722315
833,29.81670,N 29° 49.00'   W 90° 1.00',2A,-90.01670,USA LA New.Orleans-NAS.JRB.New.Orleans-Callender.Field.722316 US.Normals.2006-2020,722316
834,29.56220,N 29° 33.73'   W 91° 31.54',2A,-91.52560,USA LA Salt.Point.722403 US.Normals.2006-2020,722403
835,32.50000,N 32° 30.00'   W 93° 40.00',3A,-93.66670,USA LA Shreveport-Bossier.City-Barksdale.AFB.722485 US.Normals.2006-2020,722485
836,32.54280,N 32° 32.57'   W 93° 44.70',2A,-93.74500,USA LA Shreveport.Downtown.AP.722484 US.Normals.2006-2020,722484
837,32.45060,N 32° 27.04'   W 93° 50.47',2A,-93.84110,USA LA Shreveport.Rgnl.AP.722480 US.Normals.1981-2010,722480
838,32.45060,N 32° 27.04'   W 93° 50.47',2A,-93.84110,USA LA Shreveport.Rgnl.AP.722480 US.Normals.1991-2020,722480
839,32.45060,N 32° 27.04'   W 93° 50.47',2A,-93.84110,USA LA Shreveport.Rgnl.AP.722480 US.Normals.2006-2020,722480
840,30.34330,N 30° 20.60'   W 89° 49.33',2A,-89.82220,USA LA Slidell.Muni.AP-New.Orleans.WFO.722330 US.Normals.2006-2020,722330
841,30.09170,N 30° 5.50'   W 91° 52.39',2A,-91.87310,USA LA Univ.Louisiana.747600 US.Normals.2006-2020,747600
842,32.88330,N 32° 53.00'   W 92° 6.98',3A,-92.11640,USA LA Upper.Ouachita.Natl.Wildlife.Refuge.747610 US.Normals.2006-2020,747610
843,32.35000,N 32° 21.00'   W 91° 1.67',3A,-91.02780,USA LA Vicksburg-Tallulah.Rgnl.AP.722488 US.Normals.2006-2020,722488
844,41.66860,N 41° 40.12'   W 70° 16.80',5A,-70.28000,USA MA Barnstable.Muni.AP-Boardman.Polando.Field.725067 US.Normals.2006-2020,725067
845,42.58420,N 42° 35.05'   W 70° 55.05',5A,-70.91750,USA MA Beverly.Rgnl.AP.725088 US.Normals.2006-2020,725088
846,42.21220,N 42° 12.73'   W 71° 6.82',5A,-71.11360,USA MA Blue.Hill.Obs.Science.Center.744920 US.Normals.2006-2020,744907
847,42.36060,N 42° 21.64'   W 71° 0.64',5A,-71.01060,USA MA Boston-Logan.Intl.AP.725090 US.Normals.1981-2010,725090
848,42.36060,N 42° 21.64'   W 71° 0.64',5A,-71.01060,USA MA Boston-Logan.Intl.AP.725090 US.Normals.1991-2020,725090
849,42.36060,N 42° 21.64'   W 71° 0.64',5A,-71.01060,USA MA Boston-Logan.Intl.AP.725090 US.Normals.2006-2020,725090
850,41.68750,N 41° 41.25'   W 69° 59.60',5A,-69.99330,USA MA Chatham.Muni.AP.725069 US.Normals.2006-2020,725069
851,42.20000,N 42° 12.00'   W 72° 32.00',5A,-72.53330,USA MA Chicopee-Westover.Metro.AP.744910 US.Normals.2006-2020,744910
852,42.55190,N 42° 33.11'   W 71° 45.35',5A,-71.75580,USA MA Fitchburg.Muni.AP.725107 US.Normals.2006-2020,725107
853,42.71720,N 42° 43.03'   W 71° 7.43',5A,-71.12390,USA MA Lawrence.Muni.AP.744904 US.Normals.2006-2020,744904
854,41.39310,N 41° 23.59'   W 70° 36.90',5A,-70.61500,USA MA Marthas.Vineyard.AP.725066 US.Normals.2006-2020,725066
